"temperature_diff_fall","blk","nov_germ","pop","dam","sire","nov_size","mar_surv","mar_size","fruit_count","total_est_seeds","temperature_diff_annual","precip_diff_spring","first_fl_julian","last_fl_julian"
0.697264799416338,2,0,"AD","AD57.1","AD72.1",NA,0,NA,0,0,0.650124776131934,6.504,NA,NA
1.59877859705336,2,1,"BG","BG24","BG15",3,0,NA,0,0,1.37611712902688,27.69175,NA,NA
-0.0420576103399504,2,1,"AQ","AQ26.1","AQ42.3",3,0,NA,0,0,0.100867327730135,0.82075,NA,NA
-0.142075632866406,2,1,"BK","BK63","BK46",NA,1,6,0,0,0.211170732375449,20.6783333333333,NA,NA
1.66500674710466,2,0,"BB","BB48","BB17",NA,0,NA,0,0,1.57928002067038,12.0278333333333,NA,NA
1.66500674710466,2,1,"BB","BB35","BB18",3,0,NA,0,0,1.57928002067038,12.0278333333333,NA,NA
-1.59233695949987,2,1,"AS","AS33","AS08",NA,1,10,1,52,-0.582039452406355,31.9469166666667,154,155
0.697264799416338,2,1,"AD","AD80.1","AD86.1",NA,1,10,0,0,0.650124776131934,6.504,NA,NA
-0.693526351660861,2,0,"AX","AX23","AX09",NA,0,NA,0,0,-1.47343268247347,23.0090833333333,NA,NA
0.697264799416338,2,0,"AD","AD75.1","AD95.2",NA,0,NA,0,0,0.650124776131934,6.504,NA,NA
1.59877859705336,2,1,"BG","BG16","BG24",3,0,NA,0,0,1.37611712902688,27.69175,NA,NA
-1.30174405621358,2,0,"AC","AC18","AC19",NA,0,NA,0,0,-1.16308459944283,17.9914166666667,NA,NA
-1.30174405621358,2,0,"AC","AC38","AC21",NA,0,NA,0,0,-1.16308459944283,17.9914166666667,NA,NA
1.59877859705336,2,1,"BG","BG01","BG10",3,1,8,0,0,1.37611712902688,27.69175,NA,NA
-1.59233695949987,2,1,"AS","AS35","AS07",5,0,NA,0,0,-0.582039452406355,31.9469166666667,NA,NA
0.697264799416338,2,1,"AD","AD67.2","AD80.1",3,1,8,0,0,0.650124776131934,6.504,159,159
0.67834247083026,2,1,"BN","BN05","BN22",3,1,10,4,107,0.771337408031165,7.8483333333333,154,165
-1.09630163156466,2,1,"AZ","AZ41","AZ10",3,1,8,1,19,-0.458115330717411,23.7940833333333,159,159
1.9434352962999,2,1,"BC","BC67","BC16",3,1,12,3,62,1.81169988714482,13.35525,156,165
-1.4869125573774,2,1,"AR","AR37","AR46",3,1,12,1,26,-0.641963376758893,28.6254166666667,156,156
1.9434352962999,2,0,"BC","BC16","BC29",NA,0,NA,0,0,1.81169988714482,13.35525,NA,NA
-1.59233695949987,2,1,"AS","AS32","AS22",4,1,14,NA,NA,-0.582039452406355,31.9469166666667,NA,NA
-1.09630163156466,2,1,"AZ","AZ06","AZ41",NA,1,10,2,43,-0.458115330717411,23.7940833333333,157,159
0.337740556280742,2,0,"BD","BD07","BD47",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
0.337740556280742,2,0,"BD","BD37","BD50",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
-1.09630163156466,2,1,"AZ","AZ10","AZ35",3,1,8,1,24,-0.458115330717411,23.7940833333333,156,156
1.59877859705336,2,1,"BG","BG02","BG50",4,0,NA,0,0,1.37611712902688,27.69175,NA,NA
0.67834247083026,2,1,"BN","BN22","BN07",4,1,8,0,0,0.771337408031165,7.8483333333333,NA,NA
1.54336320619412,2,1,"BE","BE39","BE29",5,1,12,0,0,1.24112109069663,18.5796666666667,NA,NA
-0.693526351660861,2,1,"AX","AX31","AX06",1,1,10,0,0,-1.47343268247347,23.0090833333333,NA,NA
-0.142075632866406,2,0,"BK","BK67","BK72",NA,0,NA,0,0,0.211170732375449,20.6783333333333,NA,NA
1.59877859705336,2,1,"BG","BG16","BG24",NA,1,6,0,0,1.37611712902688,27.69175,NA,NA
0.337740556280742,2,1,"BD","BD07","BD47",3,1,6,0,0,0.241250192442601,17.3059166666667,154,159
1.54336320619412,2,1,"BE","BE20","BE43",2,1,8,0,0,1.24112109069663,18.5796666666667,NA,NA
-0.693526351660861,2,0,"AX","AX25","AX17",NA,0,NA,0,0,-1.47343268247347,23.0090833333333,NA,NA
1.54336320619412,2,1,"BE","BE03","BE41",3,1,14,0,0,1.24112109069663,18.5796666666667,158,158
1.18789374775554,2,1,"AY","AY35","AY29",2,1,8,1,17,1.07563886883077,22.536,156,156
1.59877859705336,2,0,"BG","BG10","BG22",NA,0,NA,0,0,1.37611712902688,27.69175,NA,NA
-1.4869125573774,2,1,"AR","AR11","AR06",1,1,NA,0,0,-0.641963376758893,28.6254166666667,NA,NA
-1.30174405621358,2,1,"AC","AC49","AC28",4,1,12,NA,NA,-1.16308459944283,17.9914166666667,NA,NA
-1.30174405621358,2,1,"AC","AC49","AC28",3,1,10,4,152,-1.16308459944283,17.9914166666667,154,156
1.66500674710466,2,1,"BB","BB05","BB07",1,0,NA,0,0,1.57928002067038,12.0278333333333,NA,NA
-0.693526351660861,2,0,"AX","AX05","AX44",NA,0,NA,0,0,-1.47343268247347,23.0090833333333,NA,NA
-0.693526351660861,2,1,"AX","AX09","AX25",2,1,10,0,0,-1.47343268247347,23.0090833333333,NA,NA
-0.142075632866406,2,1,"BK","BK76","BK60",3,1,10,NA,NA,0.211170732375449,20.6783333333333,NA,NA
0.67834247083026,2,1,"BN","BN11","BN26",4,1,10,3,71,0.771337408031165,7.8483333333333,161,169
-1.09630163156466,2,1,"AZ","AZ50","AZ43",NA,1,4,0,0,-0.458115330717411,23.7940833333333,NA,NA
-0.0420576103399504,2,1,"AQ","AQ53.3","AQ13.1",NA,1,10,0,0,0.100867327730135,0.82075,NA,NA
-0.693526351660861,2,1,"AX","AX04","AX31",4,1,18,NA,NA,-1.47343268247347,23.0090833333333,NA,NA
1.59877859705336,2,1,"BG","BG01","BG10",3,0,NA,0,0,1.37611712902688,27.69175,NA,NA
1.54336320619412,2,1,"BE","BE39","BE29",4,1,8,0,0,1.24112109069663,18.5796666666667,NA,NA
0.337740556280742,2,0,"BD","BD35","BD07",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
0.337740556280742,2,0,"BD","BD17","BD05",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
-1.4869125573774,2,1,"AR","AR30","AR11",NA,1,10,0,0,-0.641963376758893,28.6254166666667,NA,NA
1.59877859705336,2,0,"BG","BG22","BG02",NA,0,NA,0,0,1.37611712902688,27.69175,NA,NA
-1.59233695949987,2,1,"AS","AS44","AS46",3,1,10,0,0,-0.582039452406355,31.9469166666667,154,155
-1.09630163156466,2,1,"AZ","AZ29","AZ06",3,1,14,3,90,-0.458115330717411,23.7940833333333,154,161
0.337740556280742,2,1,"BD","BD01","BD27",4,1,14,2,36,0.241250192442601,17.3059166666667,157,169
1.66500674710466,2,0,"BB","BB13","BB48",NA,0,NA,0,0,1.57928002067038,12.0278333333333,NA,NA
1.18789374775554,2,0,"AY","AY05","AY34",NA,0,NA,0,0,1.07563886883077,22.536,NA,NA
-1.30174405621358,2,1,"AC","AC38","AC21",4,1,12,3,62,-1.16308459944283,17.9914166666667,154,161
0.337740556280742,2,1,"BD","BD15","BD01",2,1,10,0,0,0.241250192442601,17.3059166666667,NA,NA
-0.142075632866406,2,1,"BK","BK64","BK52",3,0,NA,0,0,0.211170732375449,20.6783333333333,NA,NA
-1.59233695949987,2,1,"AS","AS37","AS20",4,1,12,0,0,-0.582039452406355,31.9469166666667,NA,NA
-1.09630163156466,2,1,"AZ","AZ38","AZ49",2,1,10,0,0,-0.458115330717411,23.7940833333333,NA,NA
1.54336320619412,2,1,"BE","BE19","BE17",3,1,6,0,0,1.24112109069663,18.5796666666667,NA,NA
1.18789374775554,2,1,"AY","AY10","AY37",2,1,8,5,176,1.07563886883077,22.536,152,161
-0.0420576103399504,2,1,"AQ","AQ26.1","AQ42.3",NA,1,8,0,0,0.100867327730135,0.82075,NA,NA
0.67834247083026,2,0,"BN","BN07","BN03",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
-1.09630163156466,2,1,"AZ","AZ17","AZ07",4,1,12,0,0,-0.458115330717411,23.7940833333333,NA,NA
-1.09630163156466,2,1,"AZ","AZ21","AZ29",3,1,8,0,0,-0.458115330717411,23.7940833333333,NA,NA
1.9434352962999,2,0,"BC","BC44","BC67",NA,0,NA,0,0,1.81169988714482,13.35525,NA,NA
-0.693526351660861,2,0,"AX","AX15","AX05",NA,0,NA,0,0,-1.47343268247347,23.0090833333333,NA,NA
1.54336320619412,2,1,"BE","BE20","BE43",4,1,12,0,0,1.24112109069663,18.5796666666667,NA,NA
1.66500674710466,2,1,"BB","BB15","BB40",NA,1,NA,2,76,1.57928002067038,12.0278333333333,158,159
-0.0420576103399504,2,1,"AQ","AQ30.3","AQ39.3",1,1,8,0,0,0.100867327730135,0.82075,NA,NA
-0.0420576103399504,2,1,"AQ","AQ10.2","AQ26.1",2,1,8,0,0,0.100867327730135,0.82075,NA,NA
-1.30174405621358,2,1,"AC","AC19","AC05",NA,1,12,2,48,-1.16308459944283,17.9914166666667,156,161
-0.693526351660861,2,1,"AX","AX39","AX19",4,1,12,2,52,-1.47343268247347,23.0090833333333,157,159
0.67834247083026,2,0,"BN","BN05","BN22",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
1.54336320619412,2,1,"BE","BE42","BE39",NA,1,4,NA,NA,1.24112109069663,18.5796666666667,NA,NA
0.67834247083026,2,1,"BN","BN29","BN06",1,1,6,0,0,0.771337408031165,7.8483333333333,165,165
1.59877859705336,2,0,"BG","BG46","BG50",NA,0,NA,0,0,1.37611712902688,27.69175,NA,NA
0.67834247083026,2,0,"BN","BN09","BN29",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
1.66500674710466,2,1,"BB","BB07","BB02",3,1,10,0,0,1.57928002067038,12.0278333333333,NA,NA
0.67834247083026,2,0,"BN","BN43","BN11",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
0.337740556280742,2,0,"BD","BD21","BD17",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
-1.09630163156466,2,0,"AZ","AZ41","AZ10",NA,0,NA,0,0,-0.458115330717411,23.7940833333333,NA,NA
0.337740556280742,2,0,"BD","BD35","BD07",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
0.337740556280742,2,0,"BD","BD37","BD50",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
1.66500674710466,2,1,"BB","BB18","BB33",1,0,NA,0,0,1.57928002067038,12.0278333333333,NA,NA
-0.0420576103399504,2,1,"AQ","AQ42.3","AQ28.3",3,1,10,0,0,0.100867327730135,0.82075,154,155
0.697264799416338,2,1,"AD","AD75.1","AD95.2",NA,1,6,0,0,0.650124776131934,6.504,NA,NA
0.67834247083026,2,1,"BN","BN06","BN17",NA,1,8,0,0,0.771337408031165,7.8483333333333,163,163
1.18789374775554,2,1,"AY","AY35","AY29",3,1,10,3,67,1.07563886883077,22.536,156,188
1.54336320619412,2,1,"BE","BE15","BE35",1,1,6,0,0,1.24112109069663,18.5796666666667,NA,NA
1.59877859705336,2,0,"BG","BG46","BG50",NA,0,NA,0,0,1.37611712902688,27.69175,NA,NA
-0.0420576103399504,2,1,"AQ","AQ30.3","AQ39.3",2,1,8,0,0,0.100867327730135,0.82075,NA,NA
-1.59233695949987,2,0,"AS","AS13","AS35",NA,0,NA,0,0,-0.582039452406355,31.9469166666667,NA,NA
0.67834247083026,2,0,"BN","BN31","BN34",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
1.66500674710466,2,1,"BB","BB35","BB18",1,1,4,NA,NA,1.57928002067038,12.0278333333333,NA,NA
1.9434352962999,2,1,"BC","BC23","BC54",3,0,NA,0,0,1.81169988714482,13.35525,NA,NA
-0.0420576103399504,2,1,"AQ","AQ02.1","AQ16.1",3,1,10,3,145,0.100867327730135,0.82075,154,156
0.697264799416338,2,1,"AD","AD82.3","AD71.3",3,1,6,1,24,0.650124776131934,6.504,161,161
1.9434352962999,2,1,"BC","BC69","BC68",4,1,10,1,33,1.81169988714482,13.35525,159,159
-1.30174405621358,2,1,"AC","AC03","AC15",2,1,14,4,114,-1.16308459944283,17.9914166666667,154,169
0.697264799416338,2,1,"AD","AD71.3","AD75.1",1,0,NA,0,0,0.650124776131934,6.504,NA,NA
-1.59233695949987,2,1,"AS","AS20","AS13",4,1,12,4,143,-0.582039452406355,31.9469166666667,154,161
1.66500674710466,2,1,"BB","BB02","BB05",3,1,10,0,0,1.57928002067038,12.0278333333333,NA,NA
1.9434352962999,2,0,"BC","BC13","BC66",NA,0,NA,0,0,1.81169988714482,13.35525,NA,NA
-1.30174405621358,2,1,"AC","AC08","AC44",2,0,NA,0,0,-1.16308459944283,17.9914166666667,NA,NA
1.66500674710466,2,1,"BB","BB07","BB02",3,0,NA,0,0,1.57928002067038,12.0278333333333,NA,NA
-1.09630163156466,2,0,"AZ","AZ36","AZ13",NA,0,NA,0,0,-0.458115330717411,23.7940833333333,NA,NA
1.66500674710466,2,0,"BB","BB37","BB15",NA,0,NA,0,0,1.57928002067038,12.0278333333333,NA,NA
1.54336320619412,2,1,"BE","BE43","BE03",2,1,12,2,33,1.24112109069663,18.5796666666667,157,161
-1.59233695949987,2,1,"AS","AS21","AS48",4,1,10,3,67,-0.582039452406355,31.9469166666667,154,163
1.54336320619412,2,1,"BE","BE41","BE38",3,0,NA,0,0,1.24112109069663,18.5796666666667,NA,NA
-0.0420576103399504,2,1,"AQ","AQ42.3","AQ28.3",3,0,NA,0,0,0.100867327730135,0.82075,NA,NA
0.67834247083026,2,0,"BN","BN09","BN29",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
0.67834247083026,2,0,"BN","BN40","BN48",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
-0.142075632866406,2,1,"BK","BK67","BK72",NA,1,4,0,0,0.211170732375449,20.6783333333333,NA,NA
-1.09630163156466,2,1,"AZ","AZ07","AZ47",NA,1,10,2,59,-0.458115330717411,23.7940833333333,156,161
-0.693526351660861,2,1,"AX","AX15","AX05",4,1,8,0,0,-1.47343268247347,23.0090833333333,NA,NA
0.337740556280742,2,1,"BD","BD17","BD05",3,1,8,NA,NA,0.241250192442601,17.3059166666667,NA,NA
-0.693526351660861,2,1,"AX","AX20","AX04",5,1,14,5,197,-1.47343268247347,23.0090833333333,153,161
1.18789374775554,2,1,"AY","AY34","AY31",3,0,NA,0,0,1.07563886883077,22.536,NA,NA
-0.0420576103399504,2,0,"AQ","AQ28.3","AQ44.1",NA,0,NA,0,0,0.100867327730135,0.82075,NA,NA
-1.09630163156466,2,0,"AZ","AZ36","AZ13",NA,0,NA,0,0,-0.458115330717411,23.7940833333333,NA,NA
-0.142075632866406,2,0,"BK","BK64","BK52",NA,0,NA,0,0,0.211170732375449,20.6783333333333,NA,NA
-1.30174405621358,2,1,"AC","AC28","AC29",NA,1,NA,1,19,-1.16308459944283,17.9914166666667,157,157
0.697264799416338,2,0,"AD","AD93.2","AD54.2",NA,0,NA,0,0,0.650124776131934,6.504,NA,NA
-1.09630163156466,2,1,"AZ","AZ07","AZ47",3,1,8,0,0,-0.458115330717411,23.7940833333333,156,156
1.18789374775554,2,1,"AY","AY38","AY12",3,1,4,0,0,1.07563886883077,22.536,NA,NA
-1.09630163156466,2,1,"AZ","AZ17","AZ07",4,1,8,0,0,-0.458115330717411,23.7940833333333,NA,NA
1.18789374775554,2,1,"AY","AY05","AY34",3,0,NA,0,0,1.07563886883077,22.536,NA,NA
-0.142075632866406,2,1,"BK","BK52","BK61",3,0,NA,0,0,0.211170732375449,20.6783333333333,NA,NA
1.66500674710466,2,1,"BB","BB33","BB13",3,1,10,1,43,1.57928002067038,12.0278333333333,154,155
0.337740556280742,2,1,"BD","BD23","BD21",NA,1,10,1,50,0.241250192442601,17.3059166666667,154,155
-1.4869125573774,2,0,"AR","AR43","AR30",NA,0,NA,0,0,-0.641963376758893,28.6254166666667,NA,NA
0.697264799416338,2,1,"AD","AD76.2","AD67.2",3,1,10,0,0,0.650124776131934,6.504,NA,NA
0.67834247083026,2,0,"BN","BN22","BN07",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
1.18789374775554,2,1,"AY","AY33","AY07",NA,1,8,0,0,1.07563886883077,22.536,NA,NA
-0.693526351660861,2,1,"AX","AX09","AX25",2,1,8,0,0,-1.47343268247347,23.0090833333333,NA,NA
-1.59233695949987,2,1,"AS","AS46","AS30",NA,1,8,0,0,-0.582039452406355,31.9469166666667,NA,NA
1.18789374775554,2,1,"AY","AY10","AY37",1,1,12,NA,NA,1.07563886883077,22.536,NA,NA
1.9434352962999,2,1,"BC","BC62","BC23",4,1,10,1,52,1.81169988714482,13.35525,153,155
-1.59233695949987,2,1,"AS","AS44","AS46",NA,1,10,0,0,-0.582039452406355,31.9469166666667,154,155
-1.4869125573774,2,1,"AR","AR40","AR50",NA,1,10,2,52,-0.641963376758893,28.6254166666667,159,160
-1.4869125573774,2,1,"AR","AR16","AR02",3,1,6,1,29,-0.641963376758893,28.6254166666667,157,157
-0.142075632866406,2,0,"BK","BK60","BK63",NA,0,NA,NA,NA,0.211170732375449,20.6783333333333,NA,NA
1.54336320619412,2,1,"BE","BE03","BE41",NA,1,10,NA,NA,1.24112109069663,18.5796666666667,NA,NA
0.67834247083026,2,1,"BN","BN06","BN17",NA,1,6,NA,NA,0.771337408031165,7.8483333333333,NA,NA
-1.4869125573774,2,0,"AR","AR16","AR02",NA,0,NA,0,0,-0.641963376758893,28.6254166666667,NA,NA
-0.0420576103399504,2,1,"AQ","AQ48.3","AQ20.2",3,0,NA,0,0,0.100867327730135,0.82075,NA,NA
1.18789374775554,2,0,"AY","AY12","AY13",NA,0,NA,0,0,1.07563886883077,22.536,NA,NA
0.67834247083026,2,0,"BN","BN26","BN40",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
1.9434352962999,2,1,"BC","BC69","BC68",3,1,10,1,26,1.81169988714482,13.35525,159,159
-1.09630163156466,2,1,"AZ","AZ47","AZ26",3,1,8,2,52,-0.458115330717411,23.7940833333333,157,161
0.697264799416338,2,1,"AD","AD77.3","AD87.1",3,1,6,0,0,0.650124776131934,6.504,154,155
1.9434352962999,2,1,"BC","BC67","BC16",1,0,NA,0,0,1.81169988714482,13.35525,NA,NA
-0.0420576103399504,2,1,"AQ","AQ16.1","AQ54.3",3,1,10,0,0,0.100867327730135,0.82075,NA,NA
-0.142075632866406,2,0,"BK","BK49","BK55",NA,0,NA,0,0,0.211170732375449,20.6783333333333,NA,NA
-1.59233695949987,2,1,"AS","AS08","AS21",5,1,12,3,100,-0.582039452406355,31.9469166666667,154,159
-1.59233695949987,2,1,"AS","AS38","AS37",4,0,NA,0,0,-0.582039452406355,31.9469166666667,NA,NA
1.54336320619412,2,1,"BE","BE41","BE38",4,1,8,1,24,1.24112109069663,18.5796666666667,160,160
0.697264799416338,2,0,"AD","AD93.2","AD54.2",NA,0,NA,0,0,0.650124776131934,6.504,NA,NA
1.18789374775554,2,1,"AY","AY48","AY23",1,0,NA,0,0,1.07563886883077,22.536,NA,NA
-0.142075632866406,2,0,"BK","BK76","BK60",NA,0,NA,0,0,0.211170732375449,20.6783333333333,NA,NA
1.66500674710466,2,1,"BB","BB44","BB37",NA,1,6,1,21,1.57928002067038,12.0278333333333,165,165
1.18789374775554,2,1,"AY","AY34","AY31",2,1,12,0,0,1.07563886883077,22.536,NA,NA
1.9434352962999,2,0,"BC","BC66","BC33",NA,0,NA,0,0,1.81169988714482,13.35525,NA,NA
-1.59233695949987,2,1,"AS","AS48","AS06",4,1,12,1,71,-0.582039452406355,31.9469166666667,154,155
-0.693526351660861,2,0,"AX","AX30","AX35",NA,0,NA,0,0,-1.47343268247347,23.0090833333333,NA,NA
0.337740556280742,2,0,"BD","BD01","BD27",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
1.9434352962999,2,1,"BC","BC34","BC62",4,1,10,0,0,1.81169988714482,13.35525,NA,NA
-0.693526351660861,2,1,"AX","AX06","AX39",4,1,12,2,59,-1.47343268247347,23.0090833333333,154,159
0.67834247083026,2,0,"BN","BN40","BN48",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
0.697264799416338,2,1,"AD","AD86.1","AD77.3",2,0,NA,0,0,0.650124776131934,6.504,NA,NA
-1.59233695949987,2,1,"AS","AS30","AS38",4,1,14,2,114,-0.582039452406355,31.9469166666667,153,155
-1.59233695949987,2,1,"AS","AS33","AS08",4,1,14,0,0,-0.582039452406355,31.9469166666667,NA,NA
-0.142075632866406,2,0,"BK","BK49","BK55",NA,0,NA,0,0,0.211170732375449,20.6783333333333,NA,NA
0.697264799416338,2,1,"AD","AD61.2","AD76.2",4,1,12,5,162,0.650124776131934,6.504,157,216
0.337740556280742,2,0,"BD","BD23","BD21",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
-0.0420576103399504,2,1,"AQ","AQ34.1","AQ15.1",3,0,NA,0,0,0.100867327730135,0.82075,NA,NA
0.697264799416338,2,0,"AD","AD82.3","AD71.3",NA,0,NA,0,0,0.650124776131934,6.504,NA,NA
-1.30174405621358,2,1,"AC","AC24","AC49",4,1,14,NA,NA,-1.16308459944283,17.9914166666667,NA,NA
-1.09630163156466,2,1,"AZ","AZ38","AZ49",2,0,NA,0,0,-0.458115330717411,23.7940833333333,NA,NA
-0.693526351660861,2,1,"AX","AX35","AX15",4,1,14,3,140,-1.47343268247347,23.0090833333333,153,157
1.18789374775554,2,1,"AY","AY13","AY48",3,1,6,1,24,1.07563886883077,22.536,159,159
-1.4869125573774,2,0,"AR","AR37","AR46",NA,0,NA,0,0,-0.641963376758893,28.6254166666667,NA,NA
-1.09630163156466,2,1,"AZ","AZ21","AZ29",4,1,8,2,86,-0.458115330717411,23.7940833333333,154,157
-1.30174405621358,2,0,"AC","AC23","AC08",NA,0,NA,0,0,-1.16308459944283,17.9914166666667,NA,NA
0.337740556280742,2,1,"BD","BD47","BD37",1,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
1.9434352962999,2,1,"BC","BC29","BC34",NA,1,4,0,0,1.81169988714482,13.35525,NA,NA
-0.0420576103399504,2,1,"AQ","AQ23.2","AQ48.2",4,1,10,6,166,0.100867327730135,0.82075,153,163
-0.693526351660861,2,1,"AX","AX44","AX23",4,1,14,5,228,-1.47343268247347,23.0090833333333,151,159
1.18789374775554,2,1,"AY","AY48","AY23",NA,1,10,4,147,1.07563886883077,22.536,151,155
1.18789374775554,2,0,"AY","AY38","AY12",NA,0,NA,0,0,1.07563886883077,22.536,NA,NA
0.67834247083026,2,0,"BN","BN08","BN23",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
0.67834247083026,2,0,"BN","BN50","BN02",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
-0.0420576103399504,2,1,"AQ","AQ17.2","AQ30.3",1,0,NA,0,0,0.100867327730135,0.82075,NA,NA
1.59877859705336,2,1,"BG","BG02","BG50",NA,1,10,1,19,1.37611712902688,27.69175,154,155
-0.693526351660861,2,1,"AX","AX25","AX17",5,1,12,1,29,-1.47343268247347,23.0090833333333,159,159
-1.09630163156466,2,0,"AZ","AZ43","AZ34",NA,0,NA,0,0,-0.458115330717411,23.7940833333333,NA,NA
1.18789374775554,2,1,"AY","AY33","AY07",2,1,6,0,0,1.07563886883077,22.536,NA,NA
-0.693526351660861,2,1,"AX","AX04","AX31",4,1,12,2,43,-1.47343268247347,23.0090833333333,156,159
1.66500674710466,2,1,"BB","BB02","BB05",4,1,12,0,0,1.57928002067038,12.0278333333333,NA,NA
-1.30174405621358,2,1,"AC","AC21","AC47",4,1,10,2,45,-1.16308459944283,17.9914166666667,154,157
-0.142075632866406,2,1,"BK","BK53","BK56",2,1,10,1,24,0.211170732375449,20.6783333333333,159,159
0.337740556280742,2,0,"BD","BD27","BD04",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
1.59877859705336,2,1,"BG","BG17","BG16",4,0,NA,0,0,1.37611712902688,27.69175,NA,NA
1.54336320619412,2,1,"BE","BE15","BE35",4,0,NA,0,0,1.24112109069663,18.5796666666667,NA,NA
-1.59233695949987,2,1,"AS","AS48","AS06",4,1,12,NA,NA,-0.582039452406355,31.9469166666667,NA,NA
-1.30174405621358,2,1,"AC","AC03","AC15",3,1,NA,NA,NA,-1.16308459944283,17.9914166666667,NA,NA
-0.142075632866406,2,1,"BK","BK47","BK49",2,1,10,4,93,0.211170732375449,20.6783333333333,154,163
-1.4869125573774,2,1,"AR","AR27","AR32",4,1,8,3,93,-0.641963376758893,28.6254166666667,153,156
-0.142075632866406,2,0,"BK","BK41","BK62",NA,0,NA,0,0,0.211170732375449,20.6783333333333,NA,NA
0.697264799416338,2,0,"AD","AD80.1","AD86.1",NA,0,NA,0,0,0.650124776131934,6.504,NA,NA
-0.0420576103399504,2,1,"AQ","AQ16.1","AQ54.3",2,1,10,3,114,0.100867327730135,0.82075,159,193
-0.142075632866406,2,1,"BK","BK41","BK62",3,1,8,0,0,0.211170732375449,20.6783333333333,NA,NA
-1.09630163156466,2,1,"AZ","AZ50","AZ43",3,1,6,0,0,-0.458115330717411,23.7940833333333,NA,NA
-1.4869125573774,2,1,"AR","AR54","AR27",NA,1,4,0,0,-0.641963376758893,28.6254166666667,NA,NA
1.18789374775554,2,1,"AY","AY32","AY08",3,1,8,0,0,1.07563886883077,22.536,NA,NA
1.66500674710466,2,1,"BB","BB21","BB44",4,1,8,0,0,1.57928002067038,12.0278333333333,NA,NA
-1.59233695949987,2,0,"AS","AS37","AS20",NA,0,NA,0,0,-0.582039452406355,31.9469166666667,NA,NA
-0.0420576103399504,2,1,"AQ","AQ02.1","AQ16.1",3,1,10,1,31,0.100867327730135,0.82075,156,156
1.66500674710466,2,1,"BB","BB17","BB38",2,0,NA,0,0,1.57928002067038,12.0278333333333,NA,NA
0.337740556280742,2,0,"BD","BD05","BD44",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
-0.142075632866406,2,1,"BK","BK55","BK51",3,0,NA,0,0,0.211170732375449,20.6783333333333,NA,NA
0.697264799416338,2,1,"AD","AD77.3","AD87.1",3,1,4,2,100,0.650124776131934,6.504,160,161
-0.142075632866406,2,1,"BK","BK56","BK67",NA,1,12,NA,NA,0.211170732375449,20.6783333333333,NA,NA
-1.59233695949987,2,1,"AS","AS26","AS24",1,1,10,NA,NA,-0.582039452406355,31.9469166666667,NA,NA
1.59877859705336,2,1,"BG","BG17","BG16",NA,1,8,0,0,1.37611712902688,27.69175,NA,NA
0.697264799416338,2,1,"AD","AD72.1","AD93.3",3,0,NA,0,0,0.650124776131934,6.504,NA,NA
0.337740556280742,2,0,"BD","BD21","BD17",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
-0.142075632866406,2,1,"BK","BK62","BK76",2,1,10,0,0,0.211170732375449,20.6783333333333,NA,NA
1.54336320619412,2,1,"BE","BE29","BE22",3,1,12,0,0,1.24112109069663,18.5796666666667,NA,NA
1.54336320619412,2,1,"BE","BE35","BE19",2,1,NA,1,14,1.24112109069663,18.5796666666667,159,159
-0.142075632866406,2,1,"BK","BK46","BK47",NA,1,NA,2,62,0.211170732375449,20.6783333333333,161,165
-0.693526351660861,2,1,"AX","AX39","AX19",2,1,10,4,147,-1.47343268247347,23.0090833333333,153,161
1.66500674710466,2,1,"BB","BB44","BB37",4,1,10,2,81,1.57928002067038,12.0278333333333,154,159
1.9434352962999,2,1,"BC","BC62","BC23",4,1,10,2,62,1.81169988714482,13.35525,157,163
1.54336320619412,2,1,"BE","BE35","BE19",1,1,12,4,133,1.24112109069663,18.5796666666667,153,176
